id path model viewthresh viewmode iter Egr Mgr Rep Swi Adh Act Inh Sec Da Di Ds Int Set Boy Dff Bgr Abi Pbi Lbi Bbi Rad Deg Dgr Ntr Bwi Ina uMgr faulty
241 exports_example/example_scan_2/screenshots/ToothMaker_70103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
242 exports_example/example_scan_2/screenshots/ToothMaker_8993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
243 exports_example/example_scan_2/screenshots/ToothMaker_88103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
244 exports_example/example_scan_2/screenshots/ToothMaker_58103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
245 exports_example/example_scan_2/screenshots/ToothMaker_16103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
246 exports_example/example_scan_2/screenshots/ToothMaker_90103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
247 exports_example/example_scan_2/screenshots/ToothMaker_1010103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 1.1 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
248 exports_example/example_scan_2/screenshots/ToothMaker_40103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.2 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
249 exports_example/example_scan_2/screenshots/ToothMaker_26103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
250 exports_example/example_scan_2/screenshots/ToothMaker_68103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0248 200.0 1.0 0.0 0.001 0.92 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
251 exports_example/example_scan_2/screenshots/ToothMaker_103103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
252 exports_example/example_scan_2/screenshots/ToothMaker_74103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.56 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
253 exports_example/example_scan_2/screenshots/ToothMaker_12103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.38 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
254 exports_example/example_scan_2/screenshots/ToothMaker_45103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0222 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
255 exports_example/example_scan_2/screenshots/ToothMaker_95103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 0.65 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
256 exports_example/example_scan_2/screenshots/ToothMaker_106103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.03 200.0 1.0 0.0 0.001 0.74 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
257 exports_example/example_scan_2/screenshots/ToothMaker_71093_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 1.1 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
258 exports_example/example_scan_2/screenshots/ToothMaker_23103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0196 200.0 1.0 0.0 0.001 0.47 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
259 exports_example/example_scan_2/screenshots/ToothMaker_71103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0261 200.0 1.0 0.0 0.001 0.29 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
260 exports_example/example_scan_2/screenshots/ToothMaker_9993_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0287 200.0 1.0 0.0 0.001 1.01 18.9 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
261 exports_example/example_scan_2/screenshots/ToothMaker_89103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0274 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
262 exports_example/example_scan_2/screenshots/ToothMaker_17103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0183 200.0 1.0 0.0 0.001 0.83 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
263 exports_example/example_scan_2/screenshots/ToothMaker_59103_0000009000.png "Tribosphenic tooth" 0.08 4 9000 0.0235 200.0 1.0 0.0 0.001 1.01 20.0 0.026 0.2 0.2 0.2 0.19 0.95 0.1 0.0004 1.5 7.5 7.5 1.0 1.0 2.0 0.075 10000.0 1e-05 0.7 0.0 0.0 0
